case_id,observed_label,rule_verdict,rule_type,rule_text,initial_distance_to_obstacle,initial_speed,obstacle_radius,initial_heading_error,cf_variable,cf_original_value,cf_perturbed_value,cf_l1_distance,cf_flips_verdict
70,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.791557,0.639935,0.954963,-0.931888,initial_heading_error,-0.931888,-1.320800,0.388912,True
70,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.791557,0.639935,0.954963,-0.931888,initial_speed,0.639935,1.616400,0.976465,True
70,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.791557,0.639935,0.954963,-0.931888,initial_heading_error,-0.931888,0.747100,1.678988,True
72,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.727040,1.288271,0.713606,0.099674,initial_speed,1.288271,1.616400,0.328129,True
72,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.727040,1.288271,0.713606,0.099674,initial_heading_error,0.099674,0.747100,0.647426,True
72,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.727040,1.288271,0.713606,0.099674,initial_heading_error,0.099674,-1.320800,1.420474,True
73,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,0.936718,0.247342,0.475452,-0.014981,initial_heading_error,-0.014981,0.747100,0.762081,True
73,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,0.936718,0.247342,0.475452,-0.014981,initial_heading_error,-0.014981,-1.320800,1.305819,True
73,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,0.936718,0.247342,0.475452,-0.014981,initial_speed,0.247342,1.616400,1.369058,True
74,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,2.319504,1.361204,0.885489,-0.340753,initial_speed,1.361204,1.616400,0.255196,True
74,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,2.319504,1.361204,0.885489,-0.340753,initial_heading_error,-0.340753,-1.320800,0.980047,True
74,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,2.319504,1.361204,0.885489,-0.340753,initial_heading_error,-0.340753,0.747100,1.087853,True
77,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.533451,0.147105,0.613150,0.061466,initial_heading_error,0.061466,0.747100,0.685634,True
77,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.533451,0.147105,0.613150,0.061466,initial_heading_error,0.061466,-1.320800,1.382266,True
77,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.533451,0.147105,0.613150,0.061466,initial_speed,0.147105,1.616400,1.469295,True
79,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.891365,0.833065,0.657417,0.088717,initial_heading_error,0.088717,0.747100,0.658383,True
79,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.891365,0.833065,0.657417,0.088717,initial_speed,0.833065,1.616400,0.783335,True
79,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.891365,0.833065,0.657417,0.088717,initial_heading_error,0.088717,-1.320800,1.409517,True
80,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.937743,0.373431,0.936433,-0.977346,initial_heading_error,-0.977346,-1.320800,0.343454,True
80,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.937743,0.373431,0.936433,-0.977346,initial_speed,0.373431,1.616400,1.242969,True
80,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.937743,0.373431,0.936433,-0.977346,initial_heading_error,-0.977346,0.747100,1.724446,True
82,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.271771,0.992956,0.640618,-0.527464,initial_speed,0.992956,1.616400,0.623444,True
82,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.271771,0.992956,0.640618,-0.527464,initial_heading_error,-0.527464,-1.320800,0.793336,True
82,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.271771,0.992956,0.640618,-0.527464,initial_heading_error,-0.527464,0.747100,1.274564,True
83,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.957225,0.359194,0.461125,0.070811,initial_heading_error,0.070811,0.747100,0.676289,True
